USA,United States,2020-02-27,59,6,0,0,0.178,0.018,0.0,0.0,,,,,,,,5.56,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-02-28,60,1,0,0,0.181,0.003,0.0,0.0,,,,,,,,5.56,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-02-29,66,6,0,0,0.199,0.018,0.0,0.0,,,,,,,,5.56,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-01,69,3,1,1,0.208,0.009,0.003,0.003,,,,,,,,8.33,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-02,89,20,2,1,0.269,0.06,0.006,0.003,,,,,,,,11.11,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-03,103,14,6,4,0.311,0.042,0.018,0.012,,,,,,,,11.11,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-04,125,22,9,3,0.378,0.066,0.027,0.009,,,,,,,,11.11,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-05,159,34,11,2,0.48,0.103,0.033,0.006,,,,,,,,20.37,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-06,233,74,12,1,0.704,0.224,0.036,0.003,,,,,,,,20.37,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-07,338,105,14,2,1.021,0.317,0.042,0.006,3837.0,,0.012,,,,inconsistent units (COVID Tracking Project),20.37,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-08,433,95,17,3,1.308,0.287,0.051,0.009,4694.0,857.0,0.014,0.003,,,inconsistent units (COVID Tracking Project),20.37,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-09,554,121,21,4,1.674,0.366,0.063,0.012,6451.0,1757.0,0.019,0.005,,,inconsistent units (COVID Tracking Project),20.37,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-10,754,200,26,5,2.278,0.604,0.079,0.015,8941.0,2490.0,0.027,0.008,,,inconsistent units (COVID Tracking Project),20.37,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
